City,GNIS,Physical Address,Data Source,Building,Building Type,Square Feet,Audited,Audit Notes,Retrofits Done,Retrofit Notes,Fuel Oil,HW District,Electric,Natural Gas,Propane,Biomass,Fuel Oil Post,HW District Post,Electric Post,Natural Gas Post,Propane Post,Biomass Post,implementation cost
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MATTLE PAUL & KAREN JNT REVOC TRUST,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MCROBERTS ROBERT,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MELOCHE ERNEST B,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MILLER BRADLEY E & KATHY M,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MISTY FJORDS LLC LESSEE,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MOORE CHRISTOPHER O,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MORAN WILLIAM & ANITA JOINT REVOCAB,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MORAN WILLIAM & ANITA JOINT REVOCAB,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,NELSON DARREN W & WOLK-NELSON CATHE,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,OAKSMITH STANLEY A III & BONNIE,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,OCEANSALASKA - LESSEE,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,ODMARK WILLIAM T & LUELLA,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,PHILLIPS JAMES S & DEBBIE G,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,POINT LAVINA COMMERCIAL CHARTERS IN,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,POWER SYSTEMS & SUPPLIES OF ALASKA,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,S & S GENERAL CONTRACTORS & EQUIPME,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SALMON FALLS INC,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SCHADE JOERGEN,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SELEY PROPERTIES LTD - LESSEE,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SHAUGHNESSY PATRICIA L,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SHAUGHNESSY PATRICIA L,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SINGSTAD KRIS J & GELLINGS LEO,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SMITH ROBERT W & STATTER ANITA L,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SMITH ROBERT W & STATTER ANITA L,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SOUTHEAST FUNERAL & CREMATION,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,STAGE PHILIP,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,STAMM LUCAS C,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SURVEY POINT HOLDINGS INC,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,THE BAYSIDE LLC,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,U S UNITED STATES OF AMERICA,Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,COMMUNITY CONNECTIONS INC,Public Assembly,3098,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,FIRST BAPTIST CHURCH,Public Assembly,3390,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,NORTH TONGASS BAPTIST CHURCH,Public Assembly,4200,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,FIRST ASSEMBLY OF GOD CHURCH,Public Assembly,14000,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,CLOVER PASS COMMUNITY CHURCH,Public Assembly,14448,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SEVENTH DAY ADVENTIST CHURCH,Public Assembly,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,ARIS,47126 A Detachment HQState of Alaska,Public Safety,6700,No,,,,1364.309197,,46109.41498,,,,,,,,,,
Ketchikan,1423039,FALSE,ARIS,Ketchikan Correctional CenterSOA,Public Safety,18092,No,,,,21776.74124,,387203.3598,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,CARR-GOTTSTEIN FOODS CO,Retail - Other,46946,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,MADISON LUMBER & HARDWARE IN,Retail - Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,WAL-MART STORES -- DIVISION-STORE,Retail - Other,,No,,,,,,,,,,,,,,,,
Ketchikan,1423039,FALSE,Ketchikan Property Assessor,SAFE MINI STORAGE OF HUNTSVILLE LLC,Warehousing,1942,No,,,,,,,,,,,,,,,,
Kiana,1413311,,raCEE,Youth Center,Education - K - 12,1019,,,,,,,,,,,,,,,,,
Kiana,1413311,0,End Use Study,Industrial arts classroom,Education - K - 12,2829,No,,,,,,,,,,,,,,,,
Kiana,1413311,0,End Use Study,New school,Education - K - 12,36311,No,,,,60000,,303377,,,,,,,,,,
Kiana,1413311,130 Casinoff Way,End Use Study,Kiana Clinic,Health Care - Hospitals,5000,No,,,,4000,,51600,,,,,,,,,,
Kiana,1413311,9998 Kozack and Paylor Rd.,End Use Study,Kiana Post Office,Office,480,No,,,,500,,400,,,,,,,,,,
Kiana,1413311,,RACEE,Tribal Office,Office,2724,,,,,,,,,,,,,,,,,
Kiana,1413311,0,End Use Study,City Office Building,Office,3172,No,,,,1272,,11414,,,,,,,,,,
Kiana,1413311,0,End Use Study,AIRPORT ELECTRICAL,Other,96,No,,,,,,,,,,,,,,,,
Kiana,1413311,,RACEE,City Shop/Warm storage,Other,2439,,,,,,,6151,,,,,,,,,,
Kiana,1413311,0,End Use Study,New boiler module,Powerplant,1920,No,,,,,,,,,,,,,,,,
Kiana,1413311,0,End Use Study,Old boiler module,Powerplant,2108,No,,,,,,,,,,,,,,,,
Kiana,1413311,,RACEE,Powerhouse,Powerplant,4084,,,,,,,,,,,,,,,,,
Kiana,1413311,,RACEE,Community Building,Public Assembly,1911,,,,,,,,,,,,,,,,,
Kiana,1413311,P.O. Box 95,End Use Study,Kiana Friends Church,Public Assembly,4000,No,,,,,,,,,,,,,,,,
Kiana,1413311,0,End Use Study,Kiana Baptist Church,Public Assembly,,No,,,,,,,,,,,,,,,,
Kiana,1413311,,RACEE,Public Safety,Public Safety,1691,,,,,,,5624,,,,,,,,,,
Kiana,1413311,,RACEE,Fire House,Public Safety,2027,,,,,,,820,,,,,,,,,,
Kiana,1413311,,RACEE,VPSO house,Residential - Multi-Family,836,,,,,,,4501,,,,,,,,,,
Kiana,1413311,0,End Use Study,Kiana Trading Post,Retail - Other,,No,,,,,,,,,,,,,,,,
KIANA,1413311,FALSE,ARIS,SREB Building --2523001162*Northern Region,Warehousing,1260,No,,,,963.5036496,,,,,,,,,,,,
Kiana,1413311,,RACEE,Water treatment plant,Water & Sewer,4684,,,,,,,105970,,,,,,,,,,
King Cove,1418792,FALSE,Regional Planners,King Cove Corp. Hotel,Accommodation Services,8768,No,,Yes,Yes; VEEP,,,,,,,,,,,,,
King Cove,1418792,FALSE,Regional Planners,King Cove K-12 School 2,Education - K - 12,43843,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,PPSF Bunk House (Old King Cove School),Education - K - 12,,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Melanie and Connie's Bar,Food Service and Drinking Places,1820,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,PPSF Mess Hall,Food Service and Drinking Places,4320,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Clinic,Health Care - Nursing/Residential Care,10400,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Aleutians East Borough Office,Office,720,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,City office,Office,768,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,Regional Planners,Tribal Office,Office,2172,No,,Yes,Yes; VEEP,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Post Office,Office,2940,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Harbor Master House - King Cove,Office,3072,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Professional Bldg - Aleutian Housing Authority,Office,4736,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Dave Bash Auto Supplies,Other,1320,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,PPSF Carpenter Shop,Other,1564,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,ARIS,SRE Building (Heated) --2531000153*Central Region,Other,2200,No,,,,3118.668613,,3229.029061,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,PPSF Laundry Room,Other,3072,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Power Plant,Other,3600,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,City Shop,Other,5175,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,PPSF Powerhouse - King Cove,Other,6480,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Peter Pan Fish Processing - King Cove,Other,86400,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,St Herman's Orth Church - King Cove,Public Assembly,1064,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Community Center,Public Assembly,1980,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,Regional Planners,Bible Chapel Church,Public Assembly,2365,No,,Yes,Yes; VEEP,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Bingo Hall - KC Corp,Public Assembly,3060,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Rec Dept - City of King Cove,Public Assembly,14422,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,Regional Planners,Public Safety Bldg.,Public Safety,3180,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Heart Lake Apartments - King Cove Corp,Residential - Multi-Family,4290,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,AC Store - King Cove,Retail - Other,12360,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Gould Store,Retail - Other,13200,No,,,,,,,,,,,,,,,,
King Cove,1418792,FALSE,AEA Personnel,Harbor Warehouse - King Cove,Warehousing,17920,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,School Storage Bldg.,Education - K - 12,1400,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Dept. of Ed,School,Education - K - 12,13440,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Lake & Penn. Borough Admin. & School Dist. Bldg.,Education - K - 12,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Restaurants,Food Service and Drinking Places,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Health Clinic,Health Care - Hospitals,1098,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Village Council & Clinic,Health Care - Hospitals,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,ARIS,District OfficeLake & Peninsula School Dist,Office,12000,No,,,,2972.729927,,56324.17358,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,King Salmon Public Safety (PS) Office,Office,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Post Office,Office,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,ARIS,ARFF/Maintenance Building --2533001116*Central Region,Other,8611,No,,,,6638.861314,,26065.23459,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Airport Light Building,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Airport Terminal,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,AK Fish & Game,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,AK State Troopers,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Becharof Refuge Admin. Building,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Bristol Bay Telephone,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,DOT & PF Building,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,FAA Building,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Fitness Center,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,King Salmon Airport Bldg 1,End Use Study,King Salmon Visitor Ctr,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Paug-Vik Inc.,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,SAVEC Bldg,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,US Fish & Wildlife,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,US Parks Service Housing,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Visitor Center,Other,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,United Pent. Church,Public Assembly,1200,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Community Church & Parsonage,Public Assembly,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,ARIS,47351 King Salmon PS OfficeState of Alaska,Public Safety,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Borough Police Dept.,Public Safety,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,"PO Box 1, King Salmon, AK 99613",End Use Study,Bristol Bay Borough Police Department,Public Safety,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,AC Comp. Store,Retail - Other,7718,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,White Storage Bldg.,Warehousing,629,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Sand Storage,Warehousing,2160,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Chain Storage Bldg.,Warehousing,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Electrical Storage Shed,Warehousing,,No,,,,,,,,,,,,,,,,
King Salmon,1404738,FALSE,Regional Planners,Yellow Storage ,Warehousing,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Lodge & Garage,Accommodation Services,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Tribal Bldg/Old School,Education - K - 12,8000,Yes,Yes,,,,,,,,,,,,,,,
Kipnuk,1404781,,End Use Study,,Education - K - 12,21420,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,School Bldgs.,Education - K - 12,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,ANTHC,,Health Care - Hospitals,2884,No,,,,926,,27181,,,,919,,18018,,,,4100
Kipnuk,1404781,FALSE,Regional Planners,Clinic,Health Care - Hospitals,3200,Yes,Yes,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,City Office,Office,2000,Yes,Yes,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,ANTHC,,Office,8000,No,,,,,,138972,,,,,,34159,,,,153200
Kipnuk,1404781,FALSE,Regional Planners,ANTHC Office,Office,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Corp. Office,Office,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Corp. Warehouses,Office,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Post Office,Office,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,0,End Use Study,5 Additional Buidlings,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,ANTHC Pump House & Fuel Tanks,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,FAA Conex,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Generators,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Halibut Plant,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Jail House,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Repair Shop,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Teacher Housing,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Trading Company,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,United Utilities Inc. Conex,Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Council,Public Assembly,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Moravian Church Bldgs.,Public Assembly,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,ANTHC,Police Dept.,Public Safety,897,No,,,,,,22127,,,,439,,3309,,,,13737
Kipnuk,1404781,FALSE,Regional Planners,Armory Bldgs.,Public Safety,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,0,End Use Study,Hardware Store,Retail - Other,1200,No,,,,200,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Grocery Store,Retail - Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Store,Retail - Other,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,"Water Plant, Storage & Repair Shop",Warehousing,1760,Yes,Yes,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Storage,Warehousing,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,Storage 2,Warehousing,,No,,,,,,,,,,,,,,,,
Kipnuk,1404781,FALSE,Regional Planners,New Washeteria,Water & Sewer,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,189 ANDERSON ST,End Use Study,School,Education - K - 12,14400,No,,,,55000,,345335,,,,,,,,,,
Kivalina,1413348,8 Bering St.,End Use Study,Kivalina Clinic,Health Care - Hospitals,14500,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,City Office Building,Office,1120,No,,,,2640,,10800,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Kivalina Post Office,Office,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,AIRPORT ELECTRICAL,Other,96,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Generator van,Other,160,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Maintenance shop,Other,800,No,,,,,,,,,,,,,,,,
Kivalina,1413348,FALSE,ARIS,SREB Building --2523001125*Northern Region,Other,2000,No,,,,867.1532847,,3014.027126,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Garage,Other,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Heavy Equipment Building,Other,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Bingo Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Community Building,Public Assembly,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Jail House,Public Safety,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Kivalina Native Store,Retail - Other,,No,,,,,,,,,,,,,,,,
Kivalina,1413348,0,End Use Study,Storage bldg.,Warehousing,1200,No,,,,,,,,,,,,,,,,
Klawock,1423100,6863 Klawock Hollis Hwy,Southeast Conference/Renewable Energy Alaska Project,Fireweed Lodge,Accommodation Services,,,,,,,,,,,,,,,,,,
Klawock,1423100,Big Salt Road  - Across from BBQ,Southeast Conference/Renewable Energy Alaska Project,Log Cabin Resort,Accommodation Services,,,,,,,,,,,,,,,,,,
Klawock,1423100,845 Bayview  Blvd,Southeast Conference/Renewable Energy Alaska Project,Klawock Middle School,Education - K - 12,600,,,,,,,,,,,,,,,,,
Klawock,1423100,615 N. Park St. ,Southeast Conference/Renewable Energy Alaska Project,Library,Education - K - 12,600,,,,,,,,,,,,,,,,,
Klawock,1423100,715 Bayview Blvd.,Southeast Conference/Renewable Energy Alaska Project,Klawock School,Education - K - 12,27920,,,,,,,,,,,,,,,,,
Klawock,1423100,Boundary Ave. near G St. Intersection,Southeast Conference/Renewable Energy Alaska Project,POW Vocational Tec Center,Education - K - 12,,,,,,,,,,,,,,,,,,
Klawock,1423100,6710 Hemlock St.,Southeast Conference/Renewable Energy Alaska Project,Youth Center/ Head Start,Education - K - 12,,,,,,,,,,,,,,,,,,
Klawock,1423100,66690 Big Salt Road,Southeast Conference/Renewable Energy Alaska Project,Wild Fish BBQ,Food Service and Drinking Places,400,,,,,,,,,,,,,,,,,
Klawock,1423100,Klawock Holis Hwy,Southeast Conference/Renewable Energy Alaska Project,Kim's Corner Diner,Food Service and Drinking Places,750,,,,,,,,,,,,,,,,,
Klawock,1423100,6690B Big Salt Rd,Southeast Conference/Renewable Energy Alaska Project,Wild Fish Smokery,Food Service and Drinking Places,800,,,,,,,,,,,,,,,,,
Klawock,1423100,At the entrance of the Fireweed Lodge,Southeast Conference/Renewable Energy Alaska Project,Anderson's Processing,Food Service and Drinking Places,1000,,,,,,,,,,,,,,,,,
Klawock,1423100,6615 Big Salt Rd.,Southeast Conference/Renewable Energy Alaska Project,Skyaana Building,Food Service and Drinking Places,3042,Yes,L1 Audit Completed 10.1.15,,,,,,,,,,,,,,,
Klawock,1423100,7300 Klawock Hollis Hwy --A,Southeast Conference/Renewable Energy Alaska Project,Alicia Roberts Medical Center,Health Care - Hospitals,,,,,,,,,,,,,,,,,,
Klawock,1423100,0,End Use Study,Old Clinic,Health Care - Hospitals,,No,,,,,,,,,,,,,,,,
Klawock,1423100,465 Summit St. ,Southeast Conference/Renewable Energy Alaska Project,Sr. Center,Health Care - Nursing/Residential Care,6000,,,,,,,,,,,,,,,,,
Klawock,1423100,550 Summit Street,Southeast Conference/Renewable Energy Alaska Project,City Hall,Office,960,,,,,,,,,,,,,,,,,
Klawock,1423100,670 Bayview Blvd,Southeast Conference/Renewable Energy Alaska Project,Harbor Master,Office,1200,,,,,,,,,,,,,,,,,
Klawock,1423100,0,End Use Study,City Office Building,Office,2700,No,,,,,,,,,,,,,,,,
Klawock,1423100,7054 Klawock - Hollis Hwy,End Use Study,Klawock Heenya Corporation,Office,3500,Yes,L2 Audit Completed Fall 2015 ,,,,,,,,,,,,,,,
Klawock,1423100,Next to Bingo Hall,Southeast Conference/Renewable Energy Alaska Project,Tribal Admin Office,Office,,Yes,L2 Audit Completed Fall 2015,,,,,,,,,,,,,,,
Klawock,1423100,"55.599225 , -133.017493",Southeast Conference/Renewable Energy Alaska Project,Public Works,Other,750,,,,,,,,,,,,,,,,,
Klawock,1423100,6701 Hemlock St. ,Southeast Conference/Renewable Energy Alaska Project,Mult-use Building,Other,2400,,,,,,,,,,,,,,,,,
Klawock,1423100,6624 Big Salt Rd,Southeast Conference/Renewable Energy Alaska Project,Petro Marine Gas Station/Black Bear Store,Other,2700,,,,,,,,,,,,,,,,,
Klawock,1423100,,Southeast Conference/Renewable Energy Alaska Project,Bingo Hall- Klawock Heenya Corp,Other,4000,,,,,,,,,,,,,,,,,
Klawock,1423100,FALSE,ARIS,Maintenance Shop --2513000565*Southeast Region,Other,4800,No,,,,2649.759124,,,,,,,,,,,,
Klawock,1423100,"55.552414 , 133.07602",Southeast Conference/Renewable Energy Alaska Project,"Bell Tower Mall (Post Office, grocery, Liquor and Chamber)",Other,8100,Yes,"L2 Audit Completed Fall 2015 for common area equip - not including Alaska Commercial Company Space.  8 tenants, owned by Klawock Heenya Corp.",,,,,,,,,,,,,,,
Klawock,1423100,,Southeast Conference/Renewable Energy Alaska Project,Big Salt Garage / B3 Contractors,Other,,,,,,,,,,,,,,,,,,
Klawock,1423100,,Southeast Conference/Renewable Energy Alaska Project,Cannery,Other,,,,,,,,,,,,,,,,,,
Klawock,1423100,0,End Use Study,Klawock Cooperative Association,Other,,No,,,,,,,,,,,,,,,,
Klawock,1423100,Klawock Hollis Hwy,Southeast Conference/Renewable Energy Alaska Project,Klawock Fuels Gas Station,Other,,,,,,,,,,,,,,,,,,
Klawock,1423100,865 Bayview Blvd,Southeast Conference/Renewable Energy Alaska Project,Alaska Native Brotherhood ,Public Assembly,1200,,,,,,,,,,,,,,,,,
Klawock,1423100,365 Summit St.,Southeast Conference/Renewable Energy Alaska Project,Prince of Peace Assembly of God,Public Assembly,2500,,,,,,,,,,,,,,,,,
Klawock,1423100,0,End Use Study,Clans House,Public Assembly,,No,,,,,,,,,,,,,,,,
Klawock,1423100,612 Summit Street,Southeast Conference/Renewable Energy Alaska Project,Salvation Army Church/Residence,Public Assembly,,,,,,,,,,,,,,,,,,
Klawock,1423100,6840 Michigan Ave,Southeast Conference/Renewable Energy Alaska Project,St. John's by the Sea Church and residence,Public Assembly,,,,,,,,,,,,,,,,,,
Klawock,1423100,360 Anchorage Street,Southeast Conference/Renewable Energy Alaska Project,Klawock Fire Station --1,Public Safety,,,,,,,,,,,,,,,,,,
Klawock,1423100,"55.552534 , -133.084592",Southeast Conference/Renewable Energy Alaska Project,Public Safety Building - Klawock Police and Courthouse,Public Safety,,,,,,,,,,,,,,,,,,
Klawock,1423100,FALSE,ARIS,Storage --2513000570Southeast Region,Warehousing,572,No,,,,7656.433577,,261605.3544,,,,,,,,,,
Klawock,1423100,0,End Use Study,Sand & Chemical Storage,Warehousing,3000,No,,,,,,,,,,,,,,,,
